tripduration (s),tripduration (m/s),starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,Age 
1135,18.92,06:24.6,25:20.1,3198,Heights Elevator,40.74871595,-74.0404433,3276,Marin Light Rail,40.71458404,-74.04281706,42282,Subscriber,1967,Male,53
1529,25.48,06:32.6,32:02.0,3209,Brunswick St,40.7241765,-74.0506564,3209,Brunswick St,40.7241765,-74.0506564,42450,Subscriber,1965,Male,55
507,8.45,06:32.8,15:00.3,3203,Hamilton Park,40.72759597,-74.04424731,3185,City Hall,40.7177325,-74.043845,42593,Subscriber,1953,Female,67
1900,31.67,07:34.8,39:15.1,3267,Morris Canal,40.71241882,-74.03852552,3267,Morris Canal,40.71241882,-74.03852552,42151,Customer,1979,Male,41
4715,78.58,08:21.7,26:57.5,3639,Harborside,40.7192517,-74.034234,3639,Harborside,40.7192517,-74.034234,42318,Subscriber,1986,Female,34
231,3.85,08:42.8,12:34.0,3279,Dixon Mills,40.72163014,-74.04996783,3205,JC Medical Center,40.71653978,-74.04963791,42425,Subscriber,1971,Male,49
1275,21.25,09:32.6,30:47.8,3201,Dey St,40.737711,-74.066921,3202,Newport PATH,40.7272235,-74.0337589,42483,Customer,1987,Male,33
1244,20.73,09:55.4,30:40.4,3201,Dey St,40.737711,-74.066921,3202,Newport PATH,40.7272235,-74.0337589,42489,Subscriber,1981,Female,39
4573,76.22,10:32.9,26:46.8,3639,Harborside,40.7192517,-74.034234,3639,Harborside,40.7192517,-74.034234,42607,Customer,1972,Male,48
902,15.03,11:20.9,26:23.3,3184,Paulus Hook,40.7141454,-74.0335519,3205,JC Medical Center,40.71653978,-74.04963791,42388,Customer,1980,Female,40
899,14.98,11:20.9,26:20.4,3184,Paulus Hook,40.7141454,-74.0335519,3205,JC Medical Center,40.71653978,-74.04963791,42469,Customer,1980,Male,40
5955,99.25,13:22.3,52:37.3,3187,Warren St,40.7211236,-74.03805095,3187,Warren St,40.7211236,-74.03805095,42168,Customer,1969,Unknown,51
5935,98.92,13:24.3,52:20.0,3187,Warren St,40.7211236,-74.03805095,3187,Warren St,40.7211236,-74.03805095,42155,Customer,1969,Unknown,51
2631,43.85,14:22.3,58:13.6,3276,Marin Light Rail,40.71458404,-74.04281706,3205,JC Medical Center,40.71653978,-74.04963791,42152,Subscriber,1987,Male,33
1085,18.08,16:14.6,34:19.8,3184,Paulus Hook,40.7141454,-74.0335519,3202,Newport PATH,40.7272235,-74.0337589,42412,Customer,1975,Male,45
2120,35.33,16:31.2,51:51.9,3269,Brunswick & 6th,40.72601173,-74.05038893,3269,Brunswick & 6th,40.72601173,-74.05038893,42403,Customer,1969,Unknown,51
1067,17.78,16:34.6,34:21.6,3184,Paulus Hook,40.7141454,-74.0335519,3202,Newport PATH,40.7272235,-74.0337589,42446,Customer,1971,Male,49
252,4.2,18:33.6,22:45.8,3267,Morris Canal,40.71241882,-74.03852552,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42328,Subscriber,1963,Male,57
617,10.28,19:44.7,30:01.7,3272,Jersey & 3rd,40.72333159,-74.04595256,3213,Van Vorst Park,40.71848892,-74.04772663,42493,Customer,1990,Male,30
1696,28.27,20:54.2,49:10.2,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42203,Customer,1996,Female,24
1796,29.93,20:58.9,50:55.5,3267,Morris Canal,40.71241882,-74.03852552,3192,Liberty Light Rail,40.7112423,-74.0557013,42190,Customer,1992,Female,28
702,11.7,21:05.3,32:48.3,3195,Sip Ave,40.7308971,-74.06391263,3195,Sip Ave,40.7308971,-74.06391263,42145,Subscriber,1969,Male,51
1661,27.68,22:54.0,50:35.6,3267,Morris Canal,40.71241882,-74.03852552,3192,Liberty Light Rail,40.7112423,-74.0557013,42553,Customer,1991,Male,29
1476,24.6,25:00.9,49:37.5,3267,Morris Canal,40.71241882,-74.03852552,3639,Harborside,40.7192517,-74.034234,42459,Subscriber,1968,Male,52
2133,35.55,25:02.4,00:36.2,3214,Essex Light Rail,40.7127742,-74.0364857,3203,Hamilton Park,40.72759597,-74.04424731,42219,Subscriber,1977,Male,43
872,14.53,26:57.0,41:29.9,3194,McGinley Square,40.72533993,-74.06762213,3194,McGinley Square,40.72533993,-74.06762213,42365,Subscriber,1980,Male,40
582,9.7,28:12.0,37:54.3,3205,JC Medical Center,40.71653978,-74.04963791,3184,Paulus Hook,40.7141454,-74.0335519,42425,Customer,1969,Unknown,51
563,9.38,28:20.1,37:43.8,3205,JC Medical Center,40.71653978,-74.04963791,3184,Paulus Hook,40.7141454,-74.0335519,42549,Customer,1969,Unknown,51
3034,50.57,28:51.5,19:26.1,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,42388,Customer,1980,Female,40
3039,50.65,28:51.6,19:30.8,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,42469,Customer,1980,Male,40
1762,29.37,29:14.9,58:37.1,3639,Harborside,40.7192517,-74.034234,3184,Paulus Hook,40.7141454,-74.0335519,42437,Customer,1979,Female,41
486,8.1,30:49.0,38:55.4,3210,Pershing Field,40.74267714,-74.05178863,3279,Dixon Mills,40.72163014,-74.04996783,42232,Customer,1981,Male,39
373,6.22,31:06.1,37:19.2,3212,Christ Hospital,40.73478582,-74.05044364,3198,Heights Elevator,40.74871595,-74.0404433,42341,Subscriber,1988,Male,32
3723,62.05,31:19.7,33:22.7,3193,Lincoln Park,40.7246051,-74.07840595,3193,Lincoln Park,40.7246051,-74.07840595,42453,Customer,1969,Unknown,51
3757,62.62,31:39.5,34:16.9,3193,Lincoln Park,40.7246051,-74.07840595,3193,Lincoln Park,40.7246051,-74.07840595,27504,Customer,1969,Unknown,51
309,5.15,32:34.0,37:44.0,3185,City Hall,40.7177325,-74.043845,3279,Dixon Mills,40.72163014,-74.04996783,42172,Subscriber,1993,Female,27
2088,34.8,32:36.1,07:24.9,3209,Brunswick St,40.7241765,-74.0506564,3211,Newark Ave,40.72152515,-74.04630454,42450,Subscriber,1965,Male,55
972,16.2,34:48.6,51:00.7,3186,Grove St PATH,40.71958612,-74.04311746,3206,Hilltop,40.7311689,-74.0575736,42117,Customer,1969,Unknown,51
3528,58.8,36:32.6,35:21.1,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42548,Customer,1969,Unknown,51
263,4.38,37:11.5,41:34.6,3186,Grove St PATH,40.71958612,-74.04311746,3267,Morris Canal,40.71241882,-74.03852552,42270,Subscriber,1977,Male,43
1478,24.63,38:56.2,03:35.0,3195,Sip Ave,40.7308971,-74.06391263,3210,Pershing Field,40.74267714,-74.05178863,42119,Subscriber,1969,Male,51
1834,30.57,43:44.6,14:18.9,3195,Sip Ave,40.7308971,-74.06391263,3187,Warren St,40.7211236,-74.03805095,42145,Customer,1969,Unknown,51
5162,86.03,44:28.9,10:31.8,3192,Liberty Light Rail,40.7112423,-74.0557013,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,42278,Customer,1994,Male,26
1308,21.8,47:13.0,09:01.4,3187,Warren St,40.7211236,-74.03805095,3187,Warren St,40.7211236,-74.03805095,42260,Customer,1971,Female,49
1936,32.27,48:24.6,20:41.3,3639,Harborside,40.7192517,-74.034234,3270,Jersey & 6th St,40.72528911,-74.04557168,42546,Customer,1969,Unknown,51
2207,36.78,48:34.7,25:21.9,3639,Harborside,40.7192517,-74.034234,3270,Jersey & 6th St,40.72528911,-74.04557168,42520,Customer,1969,Unknown,51
1398,23.3,50:57.2,14:15.7,3187,Warren St,40.7211236,-74.03805095,3192,Liberty Light Rail,40.7112423,-74.0557013,42208,Customer,1992,Male,28
2029,33.82,51:28.2,25:17.6,3209,Brunswick St,40.7241765,-74.0506564,3192,Liberty Light Rail,40.7112423,-74.0557013,42323,Subscriber,1974,Male,46
2316,38.6,52:02.7,30:39.2,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3193,Lincoln Park,40.7246051,-74.07840595,42162,Customer,1990,Male,30
1699,28.32,52:13.1,20:32.8,3272,Jersey & 3rd,40.72333159,-74.04595256,3481,York St,40.71649,-74.04105,42372,Subscriber,1981,Male,39
1539,25.65,52:26.4,18:06.2,3639,Harborside,40.7192517,-74.034234,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,42459,Subscriber,1968,Male,52
1681,28.02,52:29.2,20:30.6,3272,Jersey & 3rd,40.72333159,-74.04595256,3481,York St,40.71649,-74.04105,42381,Subscriber,1985,Female,35
1804,30.07,53:19.5,23:24.2,3210,Pershing Field,40.74267714,-74.05178863,3273,Manila & 1st,40.72165072,-74.04288411,42536,Subscriber,1983,Male,37
1611,26.85,53:36.7,20:27.9,3210,Pershing Field,40.74267714,-74.05178863,3211,Newark Ave,40.72152515,-74.04630454,42518,Customer,1969,Unknown,51
2432,40.53,54:14.4,34:46.5,3209,Brunswick St,40.7241765,-74.0506564,3209,Brunswick St,40.7241765,-74.0506564,42344,Customer,1969,Unknown,51
4489,74.82,54:32.8,09:22.6,3192,Liberty Light Rail,40.7112423,-74.0557013,3267,Morris Canal,40.71241882,-74.03852552,42417,Customer,1992,Female,28
4418,73.63,54:35.8,08:14.7,3192,Liberty Light Rail,40.7112423,-74.0557013,3267,Morris Canal,40.71241882,-74.03852552,42553,Customer,1991,Male,29
3672,61.2,55:14.1,56:27.0,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42479,Customer,1982,Male,38
2439,40.65,56:12.3,36:51.7,3678,Fairmount Ave,40.72572614,-74.07195926,3198,Heights Elevator,40.74871595,-74.0404433,42192,Customer,1969,Unknown,51
529,8.82,56:36.9,05:26.0,3206,Hilltop,40.7311689,-74.0575736,3186,Grove St PATH,40.71958612,-74.04311746,42117,Customer,1969,Unknown,51
1046,17.43,56:55.7,14:22.3,3187,Warren St,40.7211236,-74.03805095,3192,Liberty Light Rail,40.7112423,-74.0557013,42476,Customer,1981,Female,39
2407,40.12,57:12.9,37:19.9,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42465,Subscriber,1982,Female,38
2344,39.07,58:15.4,37:20.0,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42563,Subscriber,1982,Male,38
592,9.87,58:35.3,08:27.7,3213,Van Vorst Park,40.71848892,-74.04772663,3639,Harborside,40.7192517,-74.034234,42493,Subscriber,1988,Male,32
797,13.28,59:09.3,12:26.4,3639,Harborside,40.7192517,-74.034234,3211,Newark Ave,40.72152515,-74.04630454,42129,Subscriber,1996,Female,24
776,12.93,59:56.3,12:53.2,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3276,Marin Light Rail,40.71458404,-74.04281706,42296,Customer,1969,Unknown,51
1300,21.67,00:22.9,22:03.6,3276,Marin Light Rail,40.71458404,-74.04281706,3192,Liberty Light Rail,40.7112423,-74.0557013,42528,Customer,1969,Unknown,51
1317,21.95,00:24.4,22:21.4,3276,Marin Light Rail,40.71458404,-74.04281706,3192,Liberty Light Rail,40.7112423,-74.0557013,42221,Customer,1969,Unknown,51
171,2.85,01:09.1,04:00.5,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.7192517,-74.034234,42328,Subscriber,1949,Male,71
6243,104.05,01:15.7,45:18.9,3184,Paulus Hook,40.7141454,-74.0335519,3184,Paulus Hook,40.7141454,-74.0335519,42549,Subscriber,1972,Male,48
792,13.2,01:17.8,14:30.7,3203,Hamilton Park,40.72759597,-74.04424731,3214,Essex Light Rail,40.7127742,-74.0364857,42219,Subscriber,1977,Male,43
1610,26.83,01:32.8,28:23.8,3639,Harborside,40.7192517,-74.034234,3639,Harborside,40.7192517,-74.034234,42635,Subscriber,1985,Male,35
431,7.18,03:49.7,11:01.3,3273,Manila & 1st,40.72165072,-74.04288411,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42430,Customer,1969,Unknown,51
1338,22.3,04:39.5,26:58.4,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42171,Customer,1982,Female,38
453,7.55,04:55.6,12:29.3,3185,City Hall,40.7177325,-74.043845,3202,Newport PATH,40.7272235,-74.0337589,42593,Subscriber,1993,Male,27
1692,28.2,05:33.5,33:45.6,3276,Marin Light Rail,40.71458404,-74.04281706,3199,Newport Pkwy,40.7287448,-74.0321082,42466,Customer,1985,Female,35
1601,26.68,05:48.0,32:29.6,3276,Marin Light Rail,40.71458404,-74.04281706,3199,Newport Pkwy,40.7287448,-74.0321082,42130,Customer,1985,Male,35
2666,44.43,07:22.2,51:48.8,3199,Newport Pkwy,40.7287448,-74.0321082,3192,Liberty Light Rail,40.7112423,-74.0557013,42396,Customer,1992,Female,28
577,9.62,07:53.6,17:31.5,3211,Newark Ave,40.72152515,-74.04630454,3211,Newark Ave,40.72152515,-74.04630454,42450,Subscriber,1965,Male,55
2598,43.3,08:08.9,51:26.9,3199,Newport Pkwy,40.7287448,-74.0321082,3192,Liberty Light Rail,40.7112423,-74.0557013,42128,Customer,1991,Female,29
2645,44.08,08:19.4,52:25.3,3199,Newport Pkwy,40.7287448,-74.0321082,3192,Liberty Light Rail,40.7112423,-74.0557013,42443,Customer,1991,Female,29
1532,25.53,08:25.1,33:57.9,3209,Brunswick St,40.7241765,-74.0506564,3209,Brunswick St,40.7241765,-74.0506564,42473,Subscriber,1984,Male,36
2821,47.02,08:59.1,56:00.3,3270,Jersey & 6th St,40.72528911,-74.04557168,3199,Newport Pkwy,40.7287448,-74.0321082,42191,Subscriber,1987,Male,33
3190,53.17,09:06.8,02:17.5,3270,Jersey & 6th St,40.72528911,-74.04557168,3270,Jersey & 6th St,40.72528911,-74.04557168,42634,Customer,1969,Unknown,51
246,4.1,09:23.9,13:30.1,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,42321,Subscriber,1985,Male,35
901,15.02,11:51.0,26:52.8,3638,Washington St,40.7242941,-74.0354826,3192,Liberty Light Rail,40.7112423,-74.0557013,42574,Customer,1969,Unknown,51
896,14.93,11:52.4,26:48.7,3638,Washington St,40.7242941,-74.0354826,3192,Liberty Light Rail,40.7112423,-74.0557013,42258,Subscriber,1987,Male,33
2488,41.47,11:56.9,53:25.6,3184,Paulus Hook,40.7141454,-74.0335519,3184,Paulus Hook,40.7141454,-74.0335519,42382,Subscriber,1986,Female,34
1587,26.45,15:30.1,41:58.1,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3638,Washington St,40.7242941,-74.0354826,42430,Customer,1969,Unknown,51
3578,59.63,16:56.0,16:34.9,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42208,Customer,1992,Male,28
9731,162.18,18:30.8,00:42.0,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42296,Customer,1969,Unknown,51
1133,18.88,20:07.1,39:00.3,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3209,Brunswick St,40.7241765,-74.0506564,42459,Subscriber,1968,Male,52
5826,97.1,20:37.7,57:44.6,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42476,Customer,1969,Unknown,51
13035,217.25,21:02.2,58:18.0,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42422,Customer,1969,Unknown,51
3329,55.48,21:48.5,17:18.3,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,40517,Customer,1981,Female,39
1751,29.18,22:24.3,51:36.1,3199,Newport Pkwy,40.7287448,-74.0321082,3639,Harborside,40.7192517,-74.034234,42517,Customer,1969,Unknown,51
272,4.53,22:31.3,27:03.9,3205,JC Medical Center,40.71653978,-74.04963791,3185,City Hall,40.7177325,-74.043845,42388,Customer,1980,Female,40
4818,80.3,22:34.2,42:52.4,3481,York St,40.71649,-74.04105,3198,Heights Elevator,40.74871595,-74.0404433,42372,Customer,1992,Female,28
275,4.58,22:34.9,27:10.2,3205,JC Medical Center,40.71653978,-74.04963791,3185,City Hall,40.7177325,-74.043845,42469,Customer,1980,Male,40
4787,79.78,23:03.2,42:51.0,3481,York St,40.71649,-74.04105,3198,Heights Elevator,40.74871595,-74.0404433,42223,Customer,1992,Female,28
1949,32.48,23:54.1,56:23.6,3270,Jersey & 6th St,40.72528911,-74.04557168,3213,Van Vorst Park,40.71848892,-74.04772663,42546,Customer,1969,Unknown,51
1163,19.38,24:14.9,43:38.1,3211,Newark Ave,40.72152515,-74.04630454,3211,Newark Ave,40.72152515,-74.04630454,42266,Subscriber,1965,Male,55
1337,22.28,25:20.0,47:37.3,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42528,Customer,1969,Unknown,51
1327,22.12,25:20.3,47:27.5,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42221,Customer,1969,Unknown,51
564,9.4,26:20.2,35:44.6,3199,Newport Pkwy,40.7287448,-74.0321082,3214,Essex Light Rail,40.7127742,-74.0364857,42605,Subscriber,1991,Male,29
1672,27.87,26:29.1,54:21.4,3192,Liberty Light Rail,40.7112423,-74.0557013,3209,Brunswick St,40.7241765,-74.0506564,42410,Subscriber,1974,Male,46
3530,58.83,26:52.9,25:43.1,3681,Grand St,40.71517768,-74.03768331,3639,Harborside,40.7192517,-74.034234,42149,Subscriber,1989,Male,31
1123,18.72,27:04.2,45:48.1,3186,Grove St PATH,40.71958612,-74.04311746,3186,Grove St PATH,40.71958612,-74.04311746,42230,Subscriber,1968,Male,52
1749,29.15,27:14.9,56:24.3,3199,Newport Pkwy,40.7287448,-74.0321082,3639,Harborside,40.7192517,-74.034234,42499,Customer,1988,Male,32
1723,28.72,27:40.6,56:23.7,3270,Jersey & 6th St,40.72528911,-74.04557168,3213,Van Vorst Park,40.71848892,-74.04772663,42520,Customer,1969,Unknown,51
113,1.88,30:57.9,32:51.1,3279,Dixon Mills,40.72163014,-74.04996783,3211,Newark Ave,40.72152515,-74.04630454,42172,Subscriber,1976,Male,44
4835,80.58,31:03.2,51:38.5,3639,Harborside,40.7192517,-74.034234,3639,Harborside,40.7192517,-74.034234,42493,Customer,1991,Female,29
4836,80.6,31:03.9,51:40.1,3639,Harborside,40.7192517,-74.034234,3639,Harborside,40.7192517,-74.034234,42146,Customer,1989,Male,31
1999,33.32,31:35.5,04:54.7,3187,Warren St,40.7211236,-74.03805095,3198,Heights Elevator,40.74871595,-74.0404433,42260,Customer,1982,Male,38
947,15.78,31:40.9,47:28.0,3211,Newark Ave,40.72152515,-74.04630454,3186,Grove St PATH,40.71958612,-74.04311746,42242,Subscriber,1991,Male,29
2504,41.73,32:17.2,14:02.2,3192,Liberty Light Rail,40.7112423,-74.0557013,3268,Lafayette Park,40.71346383,-74.06285852,42574,Customer,1994,Female,26
318,5.3,32:51.4,38:09.6,3639,Harborside,40.7192517,-74.034234,3213,Van Vorst Park,40.71848892,-74.04772663,42328,Subscriber,1988,Male,32
512,8.53,33:45.8,42:18.4,3193,Lincoln Park,40.7246051,-74.07840595,3191,Union St,40.7182113,-74.0836394,42162,Customer,1990,Male,30
1299,21.65,34:25.4,56:04.4,3276,Marin Light Rail,40.71458404,-74.04281706,3202,Newport PATH,40.7272235,-74.0337589,42550,Customer,1969,Unknown,51
2490,41.5,34:26.5,15:57.3,3192,Liberty Light Rail,40.7112423,-74.0557013,3268,Lafayette Park,40.71346383,-74.06285852,42323,Customer,1989,Male,31
1297,21.62,34:27.2,56:04.5,3276,Marin Light Rail,40.71458404,-74.04281706,3202,Newport PATH,40.7272235,-74.0337589,42394,Subscriber,1992,Male,28
2917,48.62,34:28.1,23:05.6,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42332,Subscriber,1986,Female,34
2216,36.93,35:05.3,12:02.3,3639,Harborside,40.7192517,-74.034234,3192,Liberty Light Rail,40.7112423,-74.0557013,42123,Subscriber,1988,Female,32
3266,54.43,35:23.8,29:50.7,3639,Harborside,40.7192517,-74.034234,3639,Harborside,40.7192517,-74.034234,42480,Customer,1990,Female,30
676,11.27,37:51.5,49:07.7,3639,Harborside,40.7192517,-74.034234,3639,Harborside,40.7192517,-74.034234,42570,Subscriber,1991,Male,29
330,5.5,38:46.0,44:16.5,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42274,Subscriber,1989,Male,31
1102,18.37,39:31.0,57:53.0,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3199,Newport Pkwy,40.7287448,-74.0321082,42263,Subscriber,1991,Male,29
954,15.9,39:46.0,55:40.4,3209,Brunswick St,40.7241765,-74.0506564,3205,JC Medical Center,40.71653978,-74.04963791,42459,Subscriber,1968,Male,52
4253,70.88,40:04.4,50:57.6,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42624,Subscriber,1993,Male,27
1592,26.53,43:01.1,09:33.5,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42130,Customer,1985,Male,35
1599,26.65,43:03.1,09:42.4,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42466,Customer,1985,Female,35
861,14.35,43:39.6,58:00.8,3191,Union St,40.7182113,-74.0836394,3195,Sip Ave,40.7308971,-74.06391263,42451,Subscriber,1977,Male,43
847,14.12,44:43.3,58:50.4,3273,Manila & 1st,40.72165072,-74.04288411,3192,Liberty Light Rail,40.7112423,-74.0557013,42564,Customer,1993,Female,27
1150,19.17,44:55.6,04:06.4,3638,Washington St,40.7242941,-74.0354826,3273,Manila & 1st,40.72165072,-74.04288411,42430,Customer,1969,Unknown,51
902,15.03,45:00.6,00:03.3,3187,Warren St,40.7211236,-74.03805095,3639,Harborside,40.7192517,-74.034234,42224,Subscriber,1988,Female,32
789,13.15,45:17.1,58:27.0,3273,Manila & 1st,40.72165072,-74.04288411,3192,Liberty Light Rail,40.7112423,-74.0557013,42317,Customer,1991,Male,29
869,14.48,45:30.0,59:59.5,3187,Warren St,40.7211236,-74.03805095,3639,Harborside,40.7192517,-74.034234,42503,Subscriber,1984,Male,36
2349,39.15,47:17.2,26:26.5,3280,Astor Place,40.7192822,-74.07126188,3213,Van Vorst Park,40.71848892,-74.04772663,42140,Subscriber,1983,Male,37
9275,154.58,49:06.1,23:41.7,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,42198,Customer,1969,Unknown,51
188,3.13,49:34.5,52:43.3,3279,Dixon Mills,40.72163014,-74.04996783,3185,City Hall,40.7177325,-74.043845,42231,Subscriber,1975,Male,45
880,14.67,50:11.5,04:52.1,3185,City Hall,40.7177325,-74.043845,3199,Newport Pkwy,40.7287448,-74.0321082,42388,Customer,1980,Female,40
332,5.53,50:13.8,55:46.0,3639,Harborside,40.7192517,-74.034234,3199,Newport Pkwy,40.7287448,-74.0321082,42318,Subscriber,1986,Female,34
864,14.4,50:14.8,04:39.3,3185,City Hall,40.7177325,-74.043845,3199,Newport Pkwy,40.7287448,-74.0321082,42469,Customer,1980,Male,40
2551,42.52,50:53.1,33:24.9,3192,Liberty Light Rail,40.7112423,-74.0557013,3483,Montgomery St,40.71942,-74.05099,42221,Customer,1969,Unknown,51
2470,41.17,50:53.7,32:04.1,3192,Liberty Light Rail,40.7112423,-74.0557013,3483,Montgomery St,40.71942,-74.05099,42528,Customer,1969,Unknown,51
822,13.7,53:11.2,06:53.8,3679,Bergen Ave,40.72210379,-74.071455,3202,Newport PATH,40.7272235,-74.0337589,42124,Subscriber,1986,Male,34
1834,30.57,53:31.2,24:05.8,3202,Newport PATH,40.7272235,-74.0337589,3186,Grove St PATH,40.71958612,-74.04311746,42489,Customer,1996,Female,24
1390,23.17,53:38.6,16:49.1,3202,Newport PATH,40.7272235,-74.0337589,3267,Morris Canal,40.71241882,-74.03852552,42446,Customer,1995,Female,25
